date,country,cases,deaths,vaccination_rate,mobility,daily_cases,case_growth_rate,7_day_moving_average,vaccination_ratio,mobility_change
2021-05-22,Libya,182899,3105,0.0,,0.0,0.0,245.71428571428572,0.0,
2021-05-23,Libya,183311,3111,0.0,,412.0,,271.57142857142856,0.0,
2021-05-24,Libya,183592,3112,0.0,,281.0,0.6820388349514563,268.2857142857143,0.0,
2021-05-25,Libya,183932,3114,0.0,,340.0,1.209964412811388,274.2857142857143,0.0,
2021-05-26,Libya,184151,3115,0.0,,219.0,0.6441176470588236,257.2857142857143,0.0,
2021-05-27,Libya,184472,3115,0.0,,321.0,1.4657534246575343,260.42857142857144,0.0,
2021-05-28,Libya,184815,3116,0.0,,343.0,1.0685358255451713,273.7142857142857,0.0,
2021-05-29,Libya,184815,3116,0.0,,0.0,0.0,273.7142857142857,0.0,
2021-05-30,Libya,185181,3125,0.0,,366.0,,267.14285714285717,0.0,
2021-05-31,Libya,185776,3126,0.0,,595.0,1.6256830601092895,312.0,0.0,
2021-06-01,Libya,186072,3127,0.0,,296.0,0.49747899159663866,305.7142857142857,0.0,
2021-06-02,Libya,186323,3131,0.0,,251.0,0.847972972972973,310.2857142857143,0.0,
2021-06-03,Libya,186567,3132,0.0,,244.0,0.9721115537848606,299.2857142857143,0.0,
2021-06-04,Libya,186953,3137,0.0,,386.0,1.5819672131147542,305.42857142857144,0.0,
2021-06-05,Libya,186953,3137,0.0,,0.0,0.0,305.42857142857144,0.0,
2021-06-06,Libya,187281,3143,0.0,,328.0,,300.0,0.0,
2021-06-07,Libya,187685,3146,0.0,,404.0,1.2317073170731707,272.7142857142857,0.0,
2021-06-08,Libya,187928,3149,0.0,,243.0,0.6014851485148515,265.14285714285717,0.0,
2021-06-09,Libya,188157,3152,0.0,,229.0,0.9423868312757202,262.0,0.0,
2021-06-10,Libya,188386,3155,0.0,,229.0,1.0,259.85714285714283,0.0,
2021-06-11,Libya,188762,3158,0.0,,376.0,1.6419213973799127,258.42857142857144,0.0,
2021-06-12,Libya,188762,3158,0.0,,0.0,0.0,258.42857142857144,0.0,
2021-06-13,Libya,189059,3161,0.0,,297.0,,254.0,0.0,
2021-06-14,Libya,189284,3165,0.0,,225.0,0.7575757575757576,228.42857142857142,0.0,
2021-06-15,Libya,189555,3166,0.0,,271.0,1.2044444444444444,232.42857142857142,0.0,
2021-06-16,Libya,189888,3166,0.0,,333.0,1.2287822878228782,247.28571428571428,0.0,
2021-06-17,Libya,190146,3170,0.0,,258.0,0.7747747747747747,251.42857142857142,0.0,
2021-06-18,Libya,190426,3173,0.0,,280.0,1.0852713178294573,237.71428571428572,0.0,
2021-06-19,Libya,190426,3173,0.0,,0.0,0.0,237.71428571428572,0.0,
2021-06-20,Libya,190748,3174,0.0,,322.0,,241.28571428571428,0.0,
2021-06-21,Libya,191038,3178,0.0,,290.0,0.9006211180124224,250.57142857142858,0.0,
2021-06-22,Libya,191253,3181,0.0,,215.0,0.7413793103448276,242.57142857142858,0.0,
2021-06-23,Libya,191476,3183,0.0,,223.0,1.0372093023255815,226.85714285714286,0.0,
2021-06-24,Libya,191660,3185,0.0,,184.0,0.8251121076233184,216.28571428571428,0.0,
2021-06-25,Libya,192129,3185,0.0,,469.0,2.5489130434782608,243.28571428571428,0.0,
2021-06-26,Libya,192129,3185,0.0,,0.0,0.0,243.28571428571428,0.0,
2021-06-27,Libya,192470,3187,0.0,,341.0,,246.0,0.0,
2021-06-28,Libya,192786,3191,0.0,,316.0,0.9266862170087976,249.71428571428572,0.0,
2021-06-29,Libya,193238,3191,0.0,,452.0,1.4303797468354431,283.57142857142856,0.0,
2021-06-30,Libya,193474,3193,0.0,,236.0,0.5221238938053098,285.42857142857144,0.0,
2021-07-01,Libya,193905,3198,0.0,,431.0,1.826271186440678,320.7142857142857,0.0,
2021-07-02,Libya,194323,3205,0.0,,418.0,0.9698375870069605,313.42857142857144,0.0,
2021-07-03,Libya,194323,3205,0.0,,0.0,0.0,313.42857142857144,0.0,
2021-07-04,Libya,195042,3211,0.0,,719.0,,367.42857142857144,0.0,
2021-07-05,Libya,195824,3213,0.0,,782.0,1.0876216968011128,434.0,0.0,
2021-07-06,Libya,196894,3215,0.0,,1070.0,1.3682864450127876,522.2857142857143,0.0,
2021-07-07,Libya,198142,3223,0.0,,1248.0,1.1663551401869159,666.8571428571429,0.0,
2021-07-08,Libya,199526,3227,0.0,,1384.0,1.108974358974359,803.0,0.0,
2021-07-09,Libya,201236,3232,0.0,,1710.0,1.2355491329479769,987.5714285714286,0.0,
2021-07-10,Libya,201236,3232,0.0,,0.0,0.0,987.5714285714286,0.0,
2021-07-11,Libya,204090,3240,0.0,,2854.0,,1292.5714285714287,0.0,
2021-07-12,Libya,206769,3243,0.0,,2679.0,0.9386825508058865,1563.5714285714287,0.0,
2021-07-13,Libya,209409,3245,0.0,,2640.0,0.9854423292273237,1787.857142857143,0.0,
2021-07-14,Libya,212013,3248,0.0,,2604.0,0.9863636363636363,1981.5714285714287,0.0,
2021-07-15,Libya,214568,3249,0.0,,2555.0,0.9811827956989247,2148.8571428571427,0.0,
2021-07-16,Libya,217434,3253,0.0,,2866.0,1.1217221135029354,2314.0,0.0,
2021-07-17,Libya,217434,3253,0.0,,0.0,0.0,2314.0,0.0,
2021-07-18,Libya,221495,3281,0.0,,4061.0,,2486.4285714285716,0.0,
2021-07-19,Libya,224920,3299,0.0,,3425.0,0.8433883279980301,2593.0,0.0,
2021-07-20,Libya,226701,3309,0.0,,1781.0,0.52,2470.285714285714,0.0,
2021-07-21,Libya,226701,3309,0.0,,0.0,0.0,2098.285714285714,0.0,
2021-07-22,Libya,227433,3322,0.0,,732.0,,1837.857142857143,0.0,
2021-07-23,Libya,229604,3344,0.0,,2171.0,2.9658469945355193,1738.5714285714287,0.0,
2021-07-24,Libya,229604,3344,0.0,,0.0,0.0,1738.5714285714287,0.0,
2021-07-25,Libya,233449,3375,0.0,,3845.0,,1707.7142857142858,0.0,
2021-07-26,Libya,236961,3398,0.0,,3512.0,0.9133940182054616,1720.142857142857,0.0,
2021-07-27,Libya,240309,3422,0.0,,3348.0,0.9533029612756264,1944.0,0.0,
2021-07-28,Libya,243470,3453,0.0,,3161.0,0.9441457586618877,2395.5714285714284,0.0,
2021-07-29,Libya,246200,3469,0.0,,2730.0,0.8636507434356216,2681.0,0.0,
2021-07-30,Libya,249114,3509,0.0,,2914.0,1.0673992673992674,2787.1428571428573,0.0,
2021-07-31,Libya,249114,3509,0.0,,0.0,0.0,2787.1428571428573,0.0,
2021-08-01,Libya,253436,3548,0.0,,4322.0,,2855.285714285714,0.0,
2021-08-02,Libya,256328,3579,0.0,,2892.0,0.6691346598796853,2766.714285714286,0.0,
2021-08-03,Libya,258467,3609,0.0,,2139.0,0.7396265560165975,2594.0,0.0,
2021-08-04,Libya,260951,3635,0.0,,2484.0,1.1612903225806452,2497.285714285714,0.0,
2021-08-05,Libya,262948,3663,0.0,,1997.0,0.8039452495974235,2392.5714285714284,0.0,
2021-08-06,Libya,264827,3689,0.0,,1879.0,0.9409113670505759,2244.714285714286,0.0,
2021-08-07,Libya,264827,3689,0.0,,0.0,0.0,2244.714285714286,0.0,
2021-08-08,Libya,267846,3719,0.0,,3019.0,,2058.5714285714284,0.0,
2021-08-09,Libya,269847,3750,0.0,,2001.0,0.6628022524014574,1931.2857142857142,0.0,
2021-08-10,Libya,271981,3781,0.0,,2134.0,1.0664667666166916,1930.5714285714287,0.0,
2021-08-11,Libya,274453,3811,0.0,,2472.0,1.1583880037488286,1928.857142857143,0.0,
2021-08-12,Libya,276739,3835,0.0,,2286.0,0.9247572815533981,1970.142857142857,0.0,
2021-08-13,Libya,279099,3869,0.0,,2360.0,1.0323709536307961,2038.857142857143,0.0,
2021-08-14,Libya,279099,3869,0.0,,0.0,0.0,2038.857142857143,0.0,
2021-08-15,Libya,281930,3904,0.0,,2831.0,,2012.0,0.0,
2021-08-16,Libya,284618,3933,0.0,,2688.0,0.9494878134934652,2110.1428571428573,0.0,
2021-08-17,Libya,286894,3956,0.0,,2276.0,0.8467261904761905,2130.4285714285716,0.0,
2021-08-18,Libya,289219,3968,0.76,,2325.0,1.0215289982425309,2109.4285714285716,0.0076,
2021-08-19,Libya,291168,4001,0.0,,1949.0,0.8382795698924731,2061.285714285714,0.0,
2021-08-20,Libya,293532,4017,0.0,,2364.0,1.2129297075423293,2061.8571428571427,0.0,
2021-08-21,Libya,293532,4017,0.0,,0.0,0.0,2061.8571428571427,0.0,
2021-08-22,Libya,295254,4051,0.0,,1722.0,,1903.4285714285713,0.0,
2021-08-23,Libya,296879,4076,0.0,,1625.0,0.9436701509872242,1751.5714285714287,0.0,
2021-08-24,Libya,298773,4099,0.0,,1894.0,1.1655384615384616,1697.0,0.0,
2021-08-25,Libya,300455,4126,0.0,,1682.0,0.8880675818373812,1605.142857142857,0.0,
2021-08-26,Libya,302177,4152,0.0,,1722.0,1.0237812128418549,1572.7142857142858,0.0,
2021-08-27,Libya,303790,4165,0.0,,1613.0,0.9367015098722415,1465.4285714285713,0.0,
2021-08-28,Libya,303790,4165,0.0,,0.0,0.0,1465.4285714285713,0.0,
2021-08-29,Libya,305793,4184,0.0,,2003.0,,1505.5714285714287,0.0,
2021-08-30,Libya,307471,4213,0.0,,1678.0,0.8377433849226161,1513.142857142857,0.0,
2021-08-31,Libya,308972,4247,0.0,,1501.0,0.8945172824791419,1457.0,0.0,
2021-09-01,Libya,310637,4263,0.86,,1665.0,1.1092604930046635,1454.5714285714287,0.0086,
2021-09-02,Libya,312116,4286,0.0,,1479.0,0.8882882882882883,1419.857142857143,0.0,
2021-09-03,Libya,313504,4308,0.0,,1388.0,0.9384719405003381,1387.7142857142858,0.0,
2021-09-04,Libya,313504,4308,0.0,,0.0,0.0,1387.7142857142858,0.0,
2021-09-05,Libya,315418,4323,0.0,,1914.0,,1375.0,0.0,
2021-09-06,Libya,316797,4343,0.0,,1379.0,0.7204806687565308,1332.2857142857142,0.0,
2021-09-07,Libya,318069,4363,0.0,,1272.0,0.9224075416968818,1299.5714285714287,0.0,
2021-09-08,Libya,319568,4374,0.0,,1499.0,1.1784591194968554,1275.857142857143,0.0,
2021-09-09,Libya,321370,4397,1.63,,1802.0,1.2021347565043363,1322.0,0.0163,
2021-09-10,Libya,322487,4410,1.77,,1117.0,0.6198668146503885,1283.2857142857142,0.0177,
2021-09-11,Libya,322487,4410,0.0,,0.0,0.0,1283.2857142857142,0.0,
2021-09-12,Libya,323930,4427,0.0,,1443.0,,1216.0,0.0,
2021-09-13,Libya,325221,4441,0.0,,1291.0,0.8946638946638946,1203.4285714285713,0.0,
2021-09-14,Libya,326370,4457,0.0,,1149.0,0.8900077459333849,1185.857142857143,0.0,
2021-09-15,Libya,327803,4469,1.98,,1433.0,1.247171453437772,1176.4285714285713,0.019799999999999998,
2021-09-16,Libya,328856,4480,0.0,,1053.0,0.7348220516399162,1069.4285714285713,0.0,
2021-09-17,Libya,329824,4490,0.0,,968.0,0.9192782526115859,1048.142857142857,0.0,
2021-09-18,Libya,329824,4490,0.0,,0.0,0.0,1048.142857142857,0.0,
2021-09-19,Libya,330945,4501,2.34,,1121.0,,1002.1428571428571,0.023399999999999997,
2021-09-20,Libya,332026,4517,0.0,,1081.0,0.9643175735950045,972.1428571428571,0.0,
2021-09-21,Libya,333064,4533,0.0,,1038.0,0.9602220166512488,956.2857142857143,0.0,
2021-09-22,Libya,334049,4560,2.45,,985.0,0.9489402697495183,892.2857142857143,0.0245,
2021-09-23,Libya,335055,4569,0.0,,1006.0,1.0213197969543146,885.5714285714286,0.0,
2021-09-24,Libya,335991,4588,0.0,,936.0,0.9304174950298211,881.0,0.0,
2021-09-25,Libya,335991,4588,2.75,,0.0,0.0,881.0,0.0275,
2021-09-26,Libya,336980,4606,0.0,,989.0,,862.1428571428571,0.0,
2021-09-27,Libya,337890,4617,0.0,,910.0,0.9201213346814965,837.7142857142857,0.0,
2021-09-28,Libya,338576,4625,3.0,,686.0,0.7538461538461538,787.4285714285714,0.03,
2021-09-29,Libya,339269,4636,0.0,,693.0,1.010204081632653,745.7142857142857,0.0,
2021-09-30,Libya,340084,4651,0.0,,815.0,1.176046176046176,718.4285714285714,0.0,
2021-10-01,Libya,341091,4664,0.0,,1007.0,1.2355828220858895,728.5714285714286,0.0,
2021-10-02,Libya,341091,4664,3.46,,0.0,0.0,728.5714285714286,0.0346,
2021-10-03,Libya,341839,4686,0.0,,748.0,,694.1428571428571,0.0,
2021-10-04,Libya,342558,4702,0.0,,719.0,0.9612299465240641,666.8571428571429,0.0,
2021-10-05,Libya,343240,4710,0.0,,682.0,0.9485396383866481,666.2857142857143,0.0,
2021-10-06,Libya,343932,4720,0.0,,692.0,1.0146627565982405,666.1428571428571,0.0,
2021-10-07,Libya,344847,4739,3.71,,915.0,1.3222543352601157,680.4285714285714,0.0371,
2021-10-08,Libya,345451,4757,0.0,,604.0,0.6601092896174864,622.8571428571429,0.0,
2021-10-09,Libya,345451,4757,3.88,,0.0,0.0,622.8571428571429,0.0388,
2021-10-10,Libya,346176,4775,0.0,,725.0,,619.5714285714286,0.0,
2021-10-11,Libya,346813,4792,0.0,,637.0,0.8786206896551724,607.8571428571429,0.0,
2021-10-12,Libya,347364,4808,0.0,,551.0,0.8649921507064364,589.1428571428571,0.0,
2021-10-13,Libya,348088,4832,0.0,,724.0,1.3139745916515426,593.7142857142857,0.0,
2021-10-14,Libya,348647,4849,4.36,,559.0,0.7720994475138122,542.8571428571429,0.0436,
2021-10-15,Libya,349210,4860,0.0,,563.0,1.0071556350626119,537.0,0.0,
2021-10-16,Libya,349210,4860,0.0,,0.0,0.0,537.0,0.0,
2021-10-17,Libya,349990,4883,4.87,,780.0,,544.8571428571429,0.0487,
2021-10-18,Libya,350628,4904,0.0,,638.0,0.8179487179487179,545.0,0.0,
2021-10-19,Libya,351224,4924,0.0,,596.0,0.9341692789968652,551.4285714285714,0.0,
2021-10-20,Libya,351756,4945,0.0,,532.0,0.8926174496644296,524.0,0.0,
2021-10-21,Libya,352192,4962,4.97,,436.0,0.8195488721804511,506.42857142857144,0.049699999999999994,
2021-10-22,Libya,352881,4982,0.0,,689.0,1.5802752293577982,524.4285714285714,0.0,
2021-10-23,Libya,352881,4982,0.0,,0.0,0.0,524.4285714285714,0.0,
2021-10-24,Libya,353626,5006,5.44,,745.0,,519.4285714285714,0.054400000000000004,
2021-10-25,Libya,354215,5028,0.0,,589.0,0.7906040268456376,512.4285714285714,0.0,
2021-10-26,Libya,354866,5033,0.0,,651.0,1.105263157894737,520.2857142857143,0.0,
2021-10-27,Libya,355490,5048,0.0,,624.0,0.9585253456221198,533.4285714285714,0.0,
2021-10-28,Libya,356086,5061,5.74,,596.0,0.9551282051282052,556.2857142857143,0.0574,
2021-10-29,Libya,356655,5078,0.0,,569.0,0.9546979865771812,539.1428571428571,0.0,
2021-10-30,Libya,356655,5078,0.0,,0.0,0.0,539.1428571428571,0.0,
2021-10-31,Libya,357338,5099,6.5,,683.0,,530.2857142857143,0.065,
2021-11-01,Libya,357964,5122,0.0,,626.0,0.9165446559297218,535.5714285714286,0.0,
2021-11-02,Libya,358463,5139,0.0,,499.0,0.7971246006389776,513.8571428571429,0.0,
2021-11-03,Libya,359019,5157,0.0,,556.0,1.1142284569138277,504.14285714285717,0.0,
2021-11-04,Libya,359667,5171,6.76,,648.0,1.1654676258992807,511.57142857142856,0.0676,
2021-11-05,Libya,360266,5186,0.0,,599.0,0.9243827160493827,515.8571428571429,0.0,
2021-11-06,Libya,360266,5186,7.19,,0.0,0.0,515.8571428571429,0.0719,
2021-11-07,Libya,360914,5207,0.0,,648.0,,510.85714285714283,0.0,
2021-11-08,Libya,361709,5218,0.0,,795.0,1.2268518518518519,535.0,0.0,
2021-11-09,Libya,362318,5226,0.0,,609.0,0.7660377358490567,550.7142857142857,0.0,
2021-11-10,Libya,362915,5241,7.47,,597.0,0.9802955665024631,556.5714285714286,0.0747,
2021-11-11,Libya,363483,5258,0.0,,568.0,0.9514237855946399,545.1428571428571,0.0,
2021-11-12,Libya,364076,5275,0.0,,593.0,1.0440140845070423,544.2857142857143,0.0,
2021-11-13,Libya,364076,5275,0.0,,0.0,0.0,544.2857142857143,0.0,
2021-11-14,Libya,364675,5296,7.99,,599.0,,537.2857142857143,0.0799,
2021-11-15,Libya,365237,5307,0.0,,562.0,0.9382303839732888,504.0,0.0,
2021-11-16,Libya,365830,5319,0.0,,593.0,1.0551601423487544,501.7142857142857,0.0,
2021-11-17,Libya,366238,5332,0.0,,408.0,0.688026981450253,474.7142857142857,0.0,
2021-11-18,Libya,366789,5346,8.18,,551.0,1.3504901960784315,472.2857142857143,0.0818,
2021-11-19,Libya,367218,5365,0.0,,429.0,0.778584392014519,448.85714285714283,0.0,
2021-11-20,Libya,367218,5365,0.0,,0.0,0.0,448.85714285714283,0.0,
2021-11-21,Libya,367811,5380,8.74,,593.0,,448.0,0.0874,
2021-11-22,Libya,368392,5390,0.0,,581.0,0.9797639123102867,450.7142857142857,0.0,
2021-11-23,Libya,368987,5403,0.0,,595.0,1.0240963855421688,451.0,0.0,
2021-11-24,Libya,369455,5414,9.25,,468.0,0.7865546218487395,459.57142857142856,0.0925,
2021-11-25,Libya,370187,5425,0.0,,732.0,1.564102564102564,485.42857142857144,0.0,
2021-11-26,Libya,370787,5430,0.0,,600.0,0.819672131147541,509.85714285714283,0.0,
2021-11-27,Libya,370787,5430,0.0,,0.0,0.0,509.85714285714283,0.0,
2021-11-28,Libya,371571,5438,9.58,,784.0,,537.1428571428571,0.0958,
2021-11-29,Libya,372209,5448,0.0,,638.0,0.8137755102040817,545.2857142857143,0.0,
2021-11-30,Libya,372636,5456,0.0,,427.0,0.6692789968652038,521.2857142857143,0.0,
2021-12-01,Libya,373210,5466,0.0,,574.0,1.3442622950819672,536.4285714285714,0.0,
2021-12-02,Libya,373739,5476,9.78,,529.0,0.921602787456446,507.42857142857144,0.0978,
2021-12-03,Libya,374280,5480,0.0,,541.0,1.0226843100189036,499.0,0.0,
2021-12-04,Libya,374280,5480,10.28,,0.0,0.0,499.0,0.10279999999999999,
2021-12-05,Libya,374989,5493,0.0,,709.0,,488.2857142857143,0.0,
2021-12-06,Libya,375468,5499,0.0,,479.0,0.6755994358251057,465.57142857142856,0.0,
2021-12-07,Libya,375869,5514,0.0,,401.0,0.837160751565762,461.85714285714283,0.0,
2021-12-08,Libya,376378,5518,0.0,,509.0,1.2693266832917707,452.57142857142856,0.0,
2021-12-09,Libya,376873,5529,10.66,,495.0,0.9724950884086444,447.7142857142857,0.1066,
2021-12-10,Libya,377450,5540,0.0,,577.0,1.1656565656565656,452.85714285714283,0.0,
2021-12-11,Libya,377450,5540,11.02,,0.0,0.0,452.85714285714283,0.11019999999999999,
2021-12-12,Libya,378105,5553,0.0,,655.0,,445.14285714285717,0.0,
2021-12-13,Libya,378816,5561,0.0,,711.0,1.085496183206107,478.2857142857143,0.0,
2021-12-14,Libya,379328,5569,0.0,,512.0,0.720112517580872,494.14285714285717,0.0,
2021-12-15,Libya,379816,5576,11.12,,488.0,0.953125,491.14285714285717,0.1112,
2021-12-16,Libya,380464,5583,0.0,,648.0,1.3278688524590163,513.0,0.0,
2021-12-17,Libya,381023,5589,0.0,,559.0,0.8626543209876543,510.42857142857144,0.0,
2021-12-18,Libya,381023,5589,0.0,,0.0,0.0,510.42857142857144,0.0,
2021-12-19,Libya,381749,5598,11.54,,726.0,,520.5714285714286,0.11539999999999999,
2021-12-20,Libya,382341,5607,0.0,,592.0,0.8154269972451791,503.57142857142856,0.0,
2021-12-21,Libya,382884,5615,0.0,,543.0,0.9172297297297297,508.0,0.0,
2021-12-22,Libya,383445,5626,0.0,,561.0,1.0331491712707181,518.4285714285714,0.0,
2021-12-23,Libya,384005,5635,11.63,,560.0,0.9982174688057041,505.85714285714283,0.11630000000000001,
2021-12-24,Libya,384663,5641,0.0,,658.0,1.175,520.0,0.0,
2021-12-25,Libya,384663,5641,0.0,,0.0,0.0,520.0,0.0,
2021-12-26,Libya,385398,5651,0.0,,735.0,,521.2857142857143,0.0,
2021-12-27,Libya,386279,5665,11.99,,881.0,1.198639455782313,562.5714285714286,0.1199,
2021-12-28,Libya,386878,5676,0.0,,599.0,0.6799091940976163,570.5714285714286,0.0,
2021-12-29,Libya,387543,5685,0.0,,665.0,1.1101836393989983,585.4285714285714,0.0,
2021-12-30,Libya,388183,5696,12.12,,640.0,0.9624060150375939,596.8571428571429,0.12119999999999999,
2021-12-31,Libya,388734,5710,0.0,,551.0,0.8609375,581.5714285714286,0.0,
2022-01-01,Libya,388734,5710,0.0,,0.0,0.0,581.5714285714286,0.0,
2022-01-02,Libya,389650,5722,0.0,,916.0,,607.4285714285714,0.0,
2022-01-03,Libya,390284,5727,0.0,,634.0,0.6921397379912664,572.1428571428571,0.0,
2022-01-04,Libya,390935,5740,0.0,,651.0,1.026813880126183,579.5714285714286,0.0,
2022-01-05,Libya,391633,5752,0.0,,698.0,1.0721966205837175,584.2857142857143,0.0,
2022-01-06,Libya,392276,5767,12.71,,643.0,0.9212034383954155,584.7142857142857,0.12710000000000002,
2022-01-07,Libya,392868,5778,0.0,,592.0,0.9206842923794712,590.5714285714286,0.0,
2022-01-08,Libya,392868,5778,0.0,,0.0,0.0,590.5714285714286,0.0,
2022-01-09,Libya,393447,5788,0.0,,579.0,,542.4285714285714,0.0,
2022-01-10,Libya,393983,5796,13.41,,536.0,0.92573402417962,528.4285714285714,0.1341,
2022-01-11,Libya,394470,5805,0.0,,487.0,0.9085820895522388,505.0,0.0,
2022-01-12,Libya,395069,5813,13.6,,599.0,1.2299794661190966,490.85714285714283,0.136,
2022-01-13,Libya,395687,5822,0.0,,618.0,1.0317195325542572,487.2857142857143,0.0,
2022-01-14,Libya,396452,5828,0.0,,765.0,1.2378640776699028,512.0,0.0,
2022-01-15,Libya,396452,5828,0.0,,0.0,0.0,512.0,0.0,
2022-01-16,Libya,397319,5841,13.8,,867.0,,553.1428571428571,0.138,
2022-01-17,Libya,398055,5853,0.0,,736.0,0.8489042675893888,581.7142857142857,0.0,
2022-01-18,Libya,398940,5863,13.9,,885.0,1.202445652173913,638.5714285714286,0.139,
2022-01-19,Libya,400113,5874,0.0,,1173.0,1.3254237288135593,720.5714285714286,0.0,
2022-01-20,Libya,401444,5889,0.0,,1331.0,1.134697357203751,822.4285714285714,0.0,
2022-01-21,Libya,403144,5907,0.0,,1700.0,1.2772351615326822,956.0,0.0,
2022-01-22,Libya,403144,5907,14.11,,0.0,0.0,956.0,0.1411,
2022-01-23,Libya,405425,5921,0.0,,2281.0,,1158.0,0.0,
2022-01-24,Libya,407758,5936,0.0,,2333.0,1.022797018851381,1386.142857142857,0.0,
2022-01-25,Libya,410821,5950,14.32,,3063.0,1.3129018431204458,1697.2857142857142,0.1432,
2022-01-26,Libya,413066,5967,0.0,,2245.0,0.732941560561541,1850.4285714285713,0.0,
2022-01-27,Libya,416223,5979,0.0,,3157.0,1.4062360801781737,2111.285714285714,0.0,
2022-01-28,Libya,419543,5993,0.0,,3320.0,1.0516312955337346,2342.714285714286,0.0,
2022-01-29,Libya,419543,5993,0.0,,0.0,0.0,2342.714285714286,0.0,
2022-01-30,Libya,425237,6007,14.62,,5694.0,,2830.285714285714,0.1462,
2022-01-31,Libya,429666,6017,0.0,,4429.0,0.7778363189322094,3129.714285714286,0.0,
2022-02-01,Libya,433932,6028,14.8,,4266.0,0.963197109957101,3301.5714285714284,0.14800000000000002,
2022-02-02,Libya,438303,6035,0.0,,4371.0,1.0246132208157526,3605.285714285714,0.0,
2022-02-03,Libya,441959,6044,0.0,,3656.0,0.8364218714253031,3676.5714285714284,0.0,
2022-02-04,Libya,445876,6052,0.0,,3917.0,1.0713894967177242,3761.8571428571427,0.0,
2022-02-05,Libya,445876,6052,0.0,,0.0,0.0,3761.8571428571427,0.0,
2022-02-06,Libya,450118,6067,15.04,,4242.0,,3554.4285714285716,0.15039999999999998,
2022-02-07,Libya,452950,6080,0.0,,2832.0,0.6676096181046676,3326.285714285714,0.0,
2022-02-08,Libya,456276,6087,0.0,,3326.0,1.1744350282485876,3192.0,0.0,
2022-02-09,Libya,459548,6096,0.0,,3272.0,0.9837642814191221,3035.0,0.0,
2022-02-10,Libya,463321,6107,0.0,,3773.0,1.153117359413203,3051.714285714286,0.0,
2022-02-11,Libya,466666,6113,0.0,,3345.0,0.8865624171746621,2970.0,0.0,
2022-02-12,Libya,466666,6113,0.0,,0.0,0.0,2970.0,0.0,
2022-02-13,Libya,470314,6125,15.4,,3648.0,,2885.1428571428573,0.154,
2022-02-14,Libya,473114,6135,0.0,,2800.0,0.7675438596491229,2880.5714285714284,0.0,
2022-02-15,Libya,475604,6143,0.0,,2490.0,0.8892857142857142,2761.1428571428573,0.0,
2022-02-16,Libya,478488,6156,0.0,,2884.0,1.1582329317269076,2705.714285714286,0.0,
2022-02-17,Libya,480945,6169,0.0,,2457.0,0.8519417475728155,2517.714285714286,0.0,
2022-02-18,Libya,482153,6178,0.0,,1208.0,0.49165649165649167,2212.4285714285716,0.0,
2022-02-19,Libya,482153,6178,15.71,,0.0,0.0,2212.4285714285716,0.15710000000000002,
2022-02-20,Libya,484445,6191,15.74,,2292.0,,2018.7142857142858,0.1574,
2022-02-21,Libya,486752,6201,15.78,,2307.0,1.006544502617801,1948.2857142857142,0.1578,
2022-02-22,Libya,488567,6210,15.84,,1815.0,0.7867360208062418,1851.857142857143,0.15839999999999999,
2022-02-23,Libya,489940,6222,15.9,,1373.0,0.756473829201102,1636.0,0.159,
2022-02-24,Libya,491216,6232,15.92,,1276.0,0.9293517844136926,1467.2857142857142,0.1592,
2022-02-25,Libya,492154,6241,0.0,,938.0,0.7351097178683386,1428.7142857142858,0.0,
2022-02-26,Libya,492154,6241,15.95,,0.0,0.0,1428.7142857142858,0.1595,
2022-02-27,Libya,493548,6250,16.0,,1394.0,,1300.4285714285713,0.16,
2022-02-28,Libya,494446,6261,16.03,,898.0,0.6441893830703013,1099.142857142857,0.1603,
2022-03-01,Libya,495115,6269,0.0,,669.0,0.744988864142539,935.4285714285714,0.0,
2022-03-02,Libya,495972,6276,16.09,,857.0,1.28101644245142,861.7142857142857,0.1609,
2022-03-03,Libya,496778,6284,16.13,,806.0,0.94049008168028,794.5714285714286,0.1613,
2022-03-04,Libya,497279,6288,0.0,,501.0,0.6215880893300249,732.1428571428571,0.0,
2022-03-05,Libya,497279,6288,16.15,,0.0,0.0,732.1428571428571,0.16149999999999998,
2022-03-06,Libya,497958,6299,16.17,,679.0,,630.0,0.1617,
2022-03-07,Libya,498453,6308,0.0,,495.0,0.7290132547864506,572.4285714285714,0.0,
2022-03-08,Libya,498839,6314,16.21,,386.0,0.7797979797979798,532.0,0.16210000000000002,
2022-03-09,Libya,499132,6321,16.22,,293.0,0.7590673575129534,451.42857142857144,0.16219999999999998,
2022-03-10,Libya,499465,6326,16.25,,333.0,1.136518771331058,383.85714285714283,0.1625,
2022-03-11,Libya,499767,6336,0.0,,302.0,0.9069069069069069,355.42857142857144,0.0,
2022-03-12,Libya,499767,6336,16.26,,0.0,0.0,355.42857142857144,0.16260000000000002,
2022-03-13,Libya,500000,6344,16.28,,233.0,,291.7142857142857,0.1628,
2022-03-14,Libya,500304,6350,16.31,,304.0,1.3047210300429184,264.42857142857144,0.1631,
2022-03-15,Libya,500497,6354,16.33,,193.0,0.6348684210526315,236.85714285714286,0.16329999999999997,
2022-03-16,Libya,500626,6361,16.36,,129.0,0.6683937823834197,213.42857142857142,0.1636,
2022-03-17,Libya,500760,6365,16.38,,134.0,1.0387596899224807,185.0,0.1638,
2022-03-18,Libya,500864,6368,0.0,,104.0,0.7761194029850746,156.71428571428572,0.0,
