date,country,cases,deaths,vaccination_rate,mobility
2022-05-18,Kuwait,632474,2555,0.0,
2022-05-19,Kuwait,632474,2555,0.0,
2022-05-20,Kuwait,632474,2555,0.0,
2022-05-21,Kuwait,632474,2555,0.0,
2022-05-22,Kuwait,632781,2555,0.0,
2022-05-23,Kuwait,632781,2555,77.48,
2022-05-24,Kuwait,632781,2555,0.0,
2022-05-25,Kuwait,632781,2555,0.0,
2022-05-26,Kuwait,632781,2555,0.0,
2022-05-27,Kuwait,632781,2555,0.0,
2022-05-28,Kuwait,632781,2555,0.0,
2022-05-29,Kuwait,632781,2555,0.0,
2022-05-30,Kuwait,633225,2555,0.0,
2022-05-31,Kuwait,633225,2555,0.0,
2022-06-01,Kuwait,633225,2555,77.56,
2022-06-02,Kuwait,633225,2555,0.0,
2022-06-03,Kuwait,633225,2555,0.0,
2022-06-04,Kuwait,633225,2555,0.0,
2022-06-05,Kuwait,634067,2555,0.0,
2022-06-06,Kuwait,634067,2555,0.0,
2022-06-07,Kuwait,634537,2555,0.0,
2022-06-08,Kuwait,634537,2555,0.0,
2022-06-09,Kuwait,635045,2555,0.0,
2022-06-10,Kuwait,635045,2555,0.0,
2022-06-11,Kuwait,635868,2555,0.0,
2022-06-12,Kuwait,636240,2555,0.0,
2022-06-13,Kuwait,636240,2555,0.0,
2022-06-14,Kuwait,637061,2555,0.0,
2022-06-15,Kuwait,637470,2555,77.69,
2022-06-16,Kuwait,637470,2555,0.0,
2022-06-17,Kuwait,638327,2555,0.0,
2022-06-18,Kuwait,638708,2555,0.0,
2022-06-19,Kuwait,638708,2555,0.0,
2022-06-20,Kuwait,639290,2555,0.0,
2022-06-21,Kuwait,639290,2555,77.75,
2022-06-22,Kuwait,640857,2555,0.0,
2022-06-23,Kuwait,640857,2555,0.0,
2022-06-24,Kuwait,641678,2555,0.0,
2022-06-25,Kuwait,641985,2555,0.0,
2022-06-26,Kuwait,641985,2555,0.0,
2022-06-27,Kuwait,643004,2555,77.79,
2022-06-28,Kuwait,643004,2555,0.0,
2022-06-29,Kuwait,643004,2555,0.0,
2022-06-30,Kuwait,643004,2555,77.82,
2022-07-01,Kuwait,644451,2555,0.0,
2022-07-02,Kuwait,644451,2555,0.0,
2022-07-03,Kuwait,644451,2555,0.0,
2022-07-04,Kuwait,644451,2555,0.0,
2022-07-05,Kuwait,646098,2556,0.0,
2022-07-06,Kuwait,646098,2556,0.0,
2022-07-07,Kuwait,646098,2556,0.0,
2022-07-08,Kuwait,646098,2556,0.0,
2022-07-09,Kuwait,646098,2556,0.0,
2022-07-10,Kuwait,648216,2556,77.89,
2022-07-11,Kuwait,648216,2556,0.0,
2022-07-12,Kuwait,648216,2556,0.0,
2022-07-13,Kuwait,648216,2556,0.0,
2022-07-14,Kuwait,648216,2556,0.0,
2022-07-15,Kuwait,648216,2556,0.0,
2022-07-16,Kuwait,648216,2556,0.0,
2022-07-17,Kuwait,648216,2556,0.0,
2022-07-18,Kuwait,648216,2556,0.0,
2022-07-19,Kuwait,648216,2556,77.96,
2022-07-20,Kuwait,648216,2556,0.0,
2022-07-21,Kuwait,648216,2556,0.0,
2022-07-22,Kuwait,652541,2559,0.0,
2022-07-23,Kuwait,653020,2559,0.0,
2022-07-24,Kuwait,653020,2559,0.0,
2022-07-25,Kuwait,653020,2559,0.0,
2022-07-26,Kuwait,653730,2559,0.0,
2022-07-27,Kuwait,653730,2559,78.0,
2022-07-28,Kuwait,653730,2559,0.0,
2022-07-29,Kuwait,653730,2559,0.0,
2022-07-30,Kuwait,653730,2559,0.0,
2022-07-31,Kuwait,653730,2559,0.0,
2022-08-01,Kuwait,653730,2559,0.0,
2022-08-02,Kuwait,653730,2559,78.02,
2022-08-03,Kuwait,653730,2559,0.0,
2022-08-04,Kuwait,653730,2559,0.0,
2022-08-05,Kuwait,653730,2559,0.0,
2022-08-06,Kuwait,654814,2562,0.0,
2022-08-07,Kuwait,655854,2562,0.0,
2022-08-08,Kuwait,655854,2562,0.0,
2022-08-09,Kuwait,655854,2562,78.05,
2022-08-10,Kuwait,655854,2562,0.0,
2022-08-11,Kuwait,655854,2562,0.0,
2022-08-12,Kuwait,655854,2562,0.0,
2022-08-13,Kuwait,655854,2562,0.0,
2022-08-14,Kuwait,656393,2562,0.0,
2022-08-15,Kuwait,656393,2562,0.0,
2022-08-16,Kuwait,656393,2562,0.0,
2022-08-17,Kuwait,656393,2562,0.0,
2022-08-18,Kuwait,656393,2562,0.0,
2022-08-19,Kuwait,656393,2562,0.0,
2022-08-20,Kuwait,656393,2562,0.0,
2022-08-21,Kuwait,657042,2563,0.0,
2022-08-22,Kuwait,657042,2563,78.07,
2022-08-23,Kuwait,657042,2563,0.0,
2022-08-24,Kuwait,657042,2563,0.0,
2022-08-25,Kuwait,657042,2563,0.0,
2022-08-26,Kuwait,657042,2563,0.0,
2022-08-27,Kuwait,657042,2563,0.0,
2022-08-28,Kuwait,657042,2563,0.0,
2022-08-29,Kuwait,657395,2563,0.0,
2022-08-30,Kuwait,657395,2563,78.11,
2022-08-31,Kuwait,657395,2563,0.0,
2022-09-01,Kuwait,657395,2563,0.0,
2022-09-02,Kuwait,657395,2563,0.0,
2022-09-03,Kuwait,657395,2563,0.0,
2022-09-04,Kuwait,657395,2563,78.12,
2022-09-05,Kuwait,657395,2563,0.0,
2022-09-06,Kuwait,657745,2563,0.0,
2022-09-07,Kuwait,657745,2563,0.0,
2022-09-08,Kuwait,657745,2563,0.0,
2022-09-09,Kuwait,657745,2563,0.0,
2022-09-10,Kuwait,657745,2563,0.0,
2022-09-11,Kuwait,657745,2563,78.14,
2022-09-12,Kuwait,657745,2563,0.0,
2022-09-13,Kuwait,657745,2563,0.0,
2022-09-14,Kuwait,657745,2563,0.0,
2022-09-15,Kuwait,657745,2563,0.0,
2022-09-16,Kuwait,657745,2563,0.0,
2022-09-17,Kuwait,657745,2563,0.0,
2022-09-18,Kuwait,657745,2563,78.15,
2022-09-19,Kuwait,657745,2563,0.0,
2022-09-20,Kuwait,657745,2563,0.0,
2022-09-21,Kuwait,658520,2563,0.0,
2022-09-22,Kuwait,658520,2563,0.0,
2022-09-23,Kuwait,658520,2563,0.0,
2022-09-24,Kuwait,658520,2563,0.0,
2022-09-25,Kuwait,658520,2563,0.0,
2022-09-26,Kuwait,658520,2563,78.17,
2022-09-27,Kuwait,658520,2563,0.0,
2022-09-28,Kuwait,658520,2563,78.18,
2022-09-29,Kuwait,658520,2563,0.0,
2022-09-30,Kuwait,658520,2563,0.0,
2022-10-01,Kuwait,658520,2563,0.0,
2022-10-02,Kuwait,658520,2563,0.0,
2022-10-03,Kuwait,658520,2563,0.0,
2022-10-04,Kuwait,658520,2563,78.19,
2022-10-05,Kuwait,658520,2563,0.0,
2022-10-06,Kuwait,658520,2563,0.0,
2022-10-07,Kuwait,658520,2563,0.0,
2022-10-08,Kuwait,658520,2563,0.0,
2022-10-09,Kuwait,660667,2564,0.0,
2022-10-10,Kuwait,660667,2564,0.0,
2022-10-11,Kuwait,660667,2564,78.2,
2022-10-12,Kuwait,660667,2564,0.0,
2022-10-13,Kuwait,660667,2564,0.0,
2022-10-14,Kuwait,660667,2564,0.0,
2022-10-15,Kuwait,660667,2564,0.0,
2022-10-16,Kuwait,660667,2564,78.21,
2022-10-17,Kuwait,661335,2565,0.0,
2022-10-18,Kuwait,661335,2565,0.0,
2022-10-19,Kuwait,661335,2565,0.0,
2022-10-20,Kuwait,661335,2565,0.0,
2022-10-21,Kuwait,661335,2565,0.0,
2022-10-22,Kuwait,661335,2565,0.0,
2022-10-23,Kuwait,661787,2566,78.22,
2022-10-24,Kuwait,661787,2566,0.0,
2022-10-25,Kuwait,661787,2566,0.0,
2022-10-26,Kuwait,661787,2566,0.0,
2022-10-27,Kuwait,661787,2566,0.0,
2022-10-28,Kuwait,661787,2566,0.0,
2022-10-29,Kuwait,662073,2568,0.0,
2022-10-30,Kuwait,662073,2568,0.0,
2022-10-31,Kuwait,662073,2568,0.0,
2022-11-01,Kuwait,662073,2568,78.24,
2022-11-02,Kuwait,662073,2568,78.25,
2022-11-03,Kuwait,662073,2568,0.0,
2022-11-04,Kuwait,662073,2568,0.0,
2022-11-05,Kuwait,662073,2568,0.0,
2022-11-06,Kuwait,662073,2568,0.0,
2022-11-07,Kuwait,662359,2569,0.0,
2022-11-08,Kuwait,662359,2569,78.26,
2022-11-09,Kuwait,662359,2569,0.0,
2022-11-10,Kuwait,662359,2569,0.0,
2022-11-11,Kuwait,662359,2569,0.0,
2022-11-12,Kuwait,662359,2569,0.0,
2022-11-13,Kuwait,662359,2569,0.0,
2022-11-14,Kuwait,662510,2569,0.0,
2022-11-15,Kuwait,662510,2569,78.27,
2022-11-16,Kuwait,662510,2569,0.0,
2022-11-17,Kuwait,662510,2569,0.0,
2022-11-18,Kuwait,662510,2569,0.0,
2022-11-19,Kuwait,662510,2569,0.0,
2022-11-20,Kuwait,662510,2569,78.28,
2022-11-21,Kuwait,662617,2569,0.0,
2022-11-22,Kuwait,662617,2569,0.0,
2022-11-23,Kuwait,662617,2569,0.0,
2022-11-24,Kuwait,662617,2569,0.0,
2022-11-25,Kuwait,662617,2569,0.0,
2022-11-26,Kuwait,662672,2570,0.0,
2022-11-27,Kuwait,662672,2570,0.0,
2022-11-28,Kuwait,662672,2570,78.29,
2022-11-29,Kuwait,662672,2570,0.0,
2022-11-30,Kuwait,662672,2570,0.0,
2022-12-01,Kuwait,662672,2570,0.0,
2022-12-02,Kuwait,662672,2570,0.0,
2022-12-03,Kuwait,662747,2570,0.0,
2022-12-04,Kuwait,662747,2570,0.0,
2022-12-05,Kuwait,662747,2570,78.3,
2022-12-06,Kuwait,662747,2570,0.0,
2022-12-07,Kuwait,662747,2570,0.0,
2022-12-08,Kuwait,662747,2570,0.0,
2022-12-09,Kuwait,662747,2570,0.0,
2022-12-10,Kuwait,662747,2570,0.0,
2022-12-11,Kuwait,662747,2570,78.31,
2022-12-12,Kuwait,662747,2570,78.31,
2022-12-13,Kuwait,662747,2570,0.0,
2022-12-14,Kuwait,662747,2570,0.0,
2022-12-15,Kuwait,662747,2570,0.0,
2022-12-16,Kuwait,662747,2570,0.0,
2022-12-17,Kuwait,662747,2570,0.0,
2022-12-18,Kuwait,662747,2570,0.0,
2022-12-19,Kuwait,662747,2570,0.0,
2022-12-20,Kuwait,662747,2570,0.0,
2022-12-21,Kuwait,662747,2570,0.0,
2022-12-22,Kuwait,662747,2570,78.32,
2022-12-23,Kuwait,662747,2570,0.0,
2022-12-24,Kuwait,662747,2570,0.0,
2022-12-25,Kuwait,662747,2570,0.0,
2022-12-26,Kuwait,662747,2570,0.0,
2022-12-27,Kuwait,662747,2570,0.0,
2022-12-28,Kuwait,662747,2570,0.0,
2022-12-29,Kuwait,662747,2570,0.0,
2022-12-30,Kuwait,662747,2570,0.0,
2022-12-31,Kuwait,662747,2570,0.0,
2023-01-01,Kuwait,662747,2570,0.0,
2023-01-02,Kuwait,662747,2570,0.0,
2023-01-03,Kuwait,662747,2570,0.0,
2023-01-04,Kuwait,662747,2570,0.0,
2023-01-05,Kuwait,662747,2570,0.0,
2023-01-06,Kuwait,662747,2570,78.33,
2023-01-07,Kuwait,662747,2570,0.0,
2023-01-08,Kuwait,662747,2570,0.0,
2023-01-09,Kuwait,662747,2570,78.33,
2023-01-10,Kuwait,662747,2570,0.0,
2023-01-11,Kuwait,662747,2570,0.0,
2023-01-12,Kuwait,662747,2570,0.0,
2023-01-13,Kuwait,662747,2570,0.0,
2023-01-14,Kuwait,662747,2570,0.0,
2023-01-15,Kuwait,662747,2570,0.0,
2023-01-16,Kuwait,662858,2570,0.0,
2023-01-17,Kuwait,662858,2570,0.0,
2023-01-18,Kuwait,662858,2570,0.0,
2023-01-19,Kuwait,662858,2570,0.0,
2023-01-20,Kuwait,662858,2570,0.0,
2023-01-21,Kuwait,662858,2570,0.0,
2023-01-22,Kuwait,662858,2570,78.34,
2023-01-23,Kuwait,662858,2570,0.0,
2023-01-24,Kuwait,662858,2570,0.0,
2023-01-25,Kuwait,662858,2570,0.0,
2023-01-26,Kuwait,662858,2570,0.0,
2023-01-27,Kuwait,662858,2570,0.0,
2023-01-28,Kuwait,662858,2570,0.0,
2023-01-29,Kuwait,662858,2570,78.35,
2023-01-30,Kuwait,662858,2570,0.0,
2023-01-31,Kuwait,662858,2570,0.0,
2023-02-01,Kuwait,662858,2570,0.0,
2023-02-02,Kuwait,662858,2570,0.0,
2023-02-03,Kuwait,662858,2570,0.0,
2023-02-04,Kuwait,662858,2570,0.0,
2023-02-05,Kuwait,662858,2570,0.0,
2023-02-06,Kuwait,662858,2570,0.0,
2023-02-07,Kuwait,662858,2570,0.0,
2023-02-08,Kuwait,662858,2570,0.0,
2023-02-09,Kuwait,662858,2570,0.0,
2023-02-10,Kuwait,662858,2570,0.0,
2023-02-11,Kuwait,662858,2570,0.0,
2023-02-12,Kuwait,662858,2570,0.0,
2023-02-13,Kuwait,662858,2570,78.35,
2023-02-14,Kuwait,662858,2570,78.35,
2023-02-15,Kuwait,662858,2570,0.0,
2023-02-16,Kuwait,662858,2570,0.0,
2023-02-17,Kuwait,662858,2570,0.0,
2023-02-18,Kuwait,662858,2570,0.0,
2023-02-19,Kuwait,662858,2570,78.35,
2023-02-20,Kuwait,662858,2570,0.0,
2023-02-21,Kuwait,662858,2570,78.35,
2023-02-22,Kuwait,663456,2570,0.0,
2023-02-23,Kuwait,663456,2570,0.0,
2023-02-24,Kuwait,663456,2570,0.0,
2023-02-25,Kuwait,663456,2570,0.0,
2023-02-26,Kuwait,663456,2570,78.35,
2023-02-27,Kuwait,663456,2570,0.0,
2023-02-28,Kuwait,663456,2570,78.36,
2023-03-01,Kuwait,663456,2570,0.0,
2023-03-02,Kuwait,663456,2570,0.0,
2023-03-03,Kuwait,663456,2570,0.0,
2023-03-04,Kuwait,663456,2570,0.0,
2023-03-05,Kuwait,663456,2570,78.36,
2023-03-06,Kuwait,663456,2570,0.0,
2023-03-07,Kuwait,663456,2570,78.36,
2023-03-08,Kuwait,663860,2570,0.0,
2023-03-09,Kuwait,663860,2570,0.0,
2020-01-22,Kyrgyzstan,0,0,0.0,
2020-01-23,Kyrgyzstan,0,0,0.0,
2020-01-24,Kyrgyzstan,0,0,0.0,
2020-01-25,Kyrgyzstan,0,0,0.0,
2020-01-26,Kyrgyzstan,0,0,0.0,
2020-01-27,Kyrgyzstan,0,0,0.0,
2020-01-28,Kyrgyzstan,0,0,0.0,
2020-01-29,Kyrgyzstan,0,0,0.0,
2020-01-30,Kyrgyzstan,0,0,0.0,
2020-01-31,Kyrgyzstan,0,0,0.0,
2020-02-01,Kyrgyzstan,0,0,0.0,
2020-02-02,Kyrgyzstan,0,0,0.0,
2020-02-03,Kyrgyzstan,0,0,0.0,
2020-02-04,Kyrgyzstan,0,0,0.0,
2020-02-05,Kyrgyzstan,0,0,0.0,
2020-02-06,Kyrgyzstan,0,0,0.0,
2020-02-07,Kyrgyzstan,0,0,0.0,
2020-02-08,Kyrgyzstan,0,0,0.0,
2020-02-09,Kyrgyzstan,0,0,0.0,
2020-02-10,Kyrgyzstan,0,0,0.0,
2020-02-11,Kyrgyzstan,0,0,0.0,
2020-02-12,Kyrgyzstan,0,0,0.0,
2020-02-13,Kyrgyzstan,0,0,0.0,
2020-02-14,Kyrgyzstan,0,0,0.0,
2020-02-15,Kyrgyzstan,0,0,0.0,
2020-02-16,Kyrgyzstan,0,0,0.0,
2020-02-17,Kyrgyzstan,0,0,0.0,
2020-02-18,Kyrgyzstan,0,0,0.0,
2020-02-19,Kyrgyzstan,0,0,0.0,
2020-02-20,Kyrgyzstan,0,0,0.0,
2020-02-21,Kyrgyzstan,0,0,0.0,
2020-02-22,Kyrgyzstan,0,0,0.0,
2020-02-23,Kyrgyzstan,0,0,0.0,
2020-02-24,Kyrgyzstan,0,0,0.0,
2020-02-25,Kyrgyzstan,0,0,0.0,
2020-02-26,Kyrgyzstan,0,0,0.0,
2020-02-27,Kyrgyzstan,0,0,0.0,
2020-02-28,Kyrgyzstan,0,0,0.0,
2020-02-29,Kyrgyzstan,0,0,0.0,
2020-03-01,Kyrgyzstan,0,0,0.0,
2020-03-02,Kyrgyzstan,0,0,0.0,
2020-03-03,Kyrgyzstan,0,0,0.0,
2020-03-04,Kyrgyzstan,0,0,0.0,
2020-03-05,Kyrgyzstan,0,0,0.0,
2020-03-06,Kyrgyzstan,0,0,0.0,
2020-03-07,Kyrgyzstan,0,0,0.0,
2020-03-08,Kyrgyzstan,0,0,0.0,
2020-03-09,Kyrgyzstan,0,0,0.0,
2020-03-10,Kyrgyzstan,0,0,0.0,
2020-03-11,Kyrgyzstan,0,0,0.0,
2020-03-12,Kyrgyzstan,0,0,0.0,
2020-03-13,Kyrgyzstan,0,0,0.0,
2020-03-14,Kyrgyzstan,0,0,0.0,
2020-03-15,Kyrgyzstan,0,0,0.0,
2020-03-16,Kyrgyzstan,0,0,0.0,
2020-03-17,Kyrgyzstan,0,0,0.0,
2020-03-18,Kyrgyzstan,3,0,0.0,
2020-03-19,Kyrgyzstan,3,0,0.0,
2020-03-20,Kyrgyzstan,6,0,0.0,
2020-03-21,Kyrgyzstan,14,0,0.0,
2020-03-22,Kyrgyzstan,14,0,0.0,
2020-03-23,Kyrgyzstan,16,0,0.0,
2020-03-24,Kyrgyzstan,42,0,0.0,
2020-03-25,Kyrgyzstan,44,0,0.0,
2020-03-26,Kyrgyzstan,44,0,0.0,
2020-03-27,Kyrgyzstan,58,0,0.0,
2020-03-28,Kyrgyzstan,58,0,0.0,
2020-03-29,Kyrgyzstan,84,0,0.0,
2020-03-30,Kyrgyzstan,94,0,0.0,
2020-03-31,Kyrgyzstan,107,0,0.0,
2020-04-01,Kyrgyzstan,111,0,0.0,
2020-04-02,Kyrgyzstan,116,0,0.0,
2020-04-03,Kyrgyzstan,130,1,0.0,
2020-04-04,Kyrgyzstan,144,1,0.0,
2020-04-05,Kyrgyzstan,147,1,0.0,
2020-04-06,Kyrgyzstan,216,4,0.0,
2020-04-07,Kyrgyzstan,228,4,0.0,
2020-04-08,Kyrgyzstan,270,4,0.0,
2020-04-09,Kyrgyzstan,280,4,0.0,
2020-04-10,Kyrgyzstan,298,5,0.0,
2020-04-11,Kyrgyzstan,339,5,0.0,
2020-04-12,Kyrgyzstan,377,5,0.0,
2020-04-13,Kyrgyzstan,419,5,0.0,
2020-04-14,Kyrgyzstan,430,5,0.0,
2020-04-15,Kyrgyzstan,449,5,0.0,
2020-04-16,Kyrgyzstan,466,5,0.0,
2020-04-17,Kyrgyzstan,489,5,0.0,
2020-04-18,Kyrgyzstan,506,5,0.0,
2020-04-19,Kyrgyzstan,554,5,0.0,
2020-04-20,Kyrgyzstan,568,7,0.0,
2020-04-21,Kyrgyzstan,590,7,0.0,
2020-04-22,Kyrgyzstan,612,7,0.0,
2020-04-23,Kyrgyzstan,631,8,0.0,
2020-04-24,Kyrgyzstan,665,8,0.0,
2020-04-25,Kyrgyzstan,665,8,0.0,
2020-04-26,Kyrgyzstan,682,8,0.0,
2020-04-27,Kyrgyzstan,695,8,0.0,
2020-04-28,Kyrgyzstan,708,8,0.0,
2020-04-29,Kyrgyzstan,729,8,0.0,
2020-04-30,Kyrgyzstan,746,8,0.0,
2020-05-01,Kyrgyzstan,756,8,0.0,
2020-05-02,Kyrgyzstan,769,8,0.0,
2020-05-03,Kyrgyzstan,795,10,0.0,
2020-05-04,Kyrgyzstan,830,10,0.0,
2020-05-05,Kyrgyzstan,843,11,0.0,
2020-05-06,Kyrgyzstan,871,12,0.0,
2020-05-07,Kyrgyzstan,895,12,0.0,
2020-05-08,Kyrgyzstan,906,12,0.0,
2020-05-09,Kyrgyzstan,931,12,0.0,
2020-05-10,Kyrgyzstan,1002,12,0.0,
2020-05-11,Kyrgyzstan,1016,12,0.0,
2020-05-12,Kyrgyzstan,1037,12,0.0,
2020-05-13,Kyrgyzstan,1044,12,0.0,
2020-05-14,Kyrgyzstan,1082,12,0.0,
2020-05-15,Kyrgyzstan,1111,14,0.0,
2020-05-16,Kyrgyzstan,1117,14,0.0,
2020-05-17,Kyrgyzstan,1138,14,0.0,
2020-05-18,Kyrgyzstan,1216,14,0.0,
2020-05-19,Kyrgyzstan,1243,14,0.0,
2020-05-20,Kyrgyzstan,1270,14,0.0,
2020-05-21,Kyrgyzstan,1313,14,0.0,
2020-05-22,Kyrgyzstan,1350,14,0.0,
2020-05-23,Kyrgyzstan,1365,14,0.0,
2020-05-24,Kyrgyzstan,1403,14,0.0,
2020-05-25,Kyrgyzstan,1433,16,0.0,
2020-05-26,Kyrgyzstan,1468,16,0.0,
2020-05-27,Kyrgyzstan,1520,16,0.0,
2020-05-28,Kyrgyzstan,1594,16,0.0,
2020-05-29,Kyrgyzstan,1662,16,0.0,
2020-05-30,Kyrgyzstan,1722,16,0.0,
2020-05-31,Kyrgyzstan,1748,16,0.0,
2020-06-01,Kyrgyzstan,1817,16,0.0,
2020-06-02,Kyrgyzstan,1845,17,0.0,
2020-06-03,Kyrgyzstan,1871,20,0.0,
2020-06-04,Kyrgyzstan,1899,20,0.0,
2020-06-05,Kyrgyzstan,1936,22,0.0,
2020-06-06,Kyrgyzstan,1974,22,0.0,
2020-06-07,Kyrgyzstan,2007,22,0.0,
2020-06-08,Kyrgyzstan,2032,23,0.0,
2020-06-09,Kyrgyzstan,2055,24,0.0,
2020-06-10,Kyrgyzstan,2093,26,0.0,
2020-06-11,Kyrgyzstan,2166,26,0.0,
2020-06-12,Kyrgyzstan,2166,26,0.0,
2020-06-13,Kyrgyzstan,2207,27,0.0,
2020-06-14,Kyrgyzstan,2285,27,0.0,
2020-06-15,Kyrgyzstan,2472,28,0.0,
2020-06-16,Kyrgyzstan,2562,30,0.0,
2020-06-17,Kyrgyzstan,2657,31,0.0,
2020-06-18,Kyrgyzstan,2657,31,0.0,
2020-06-19,Kyrgyzstan,2789,32,0.0,
2020-06-20,Kyrgyzstan,2981,35,0.0,
2020-06-21,Kyrgyzstan,3356,40,0.0,
2020-06-22,Kyrgyzstan,3356,40,0.0,
2020-06-23,Kyrgyzstan,3726,42,0.0,
2020-06-24,Kyrgyzstan,3954,43,0.0,
2020-06-25,Kyrgyzstan,4204,43,0.0,
2020-06-26,Kyrgyzstan,4446,46,0.0,
2020-06-27,Kyrgyzstan,4513,46,0.0,
2020-06-28,Kyrgyzstan,5017,50,0.0,
2020-06-29,Kyrgyzstan,5296,57,0.0,
2020-06-30,Kyrgyzstan,5506,61,0.0,
2020-07-01,Kyrgyzstan,6261,66,0.0,
2020-07-02,Kyrgyzstan,6767,76,0.0,
2020-07-03,Kyrgyzstan,6878,76,0.0,
2020-07-04,Kyrgyzstan,7094,78,0.0,
2020-07-05,Kyrgyzstan,7377,88,0.0,
2020-07-06,Kyrgyzstan,8141,99,0.0,
2020-07-07,Kyrgyzstan,8279,107,0.0,
2020-07-08,Kyrgyzstan,8847,116,0.0,
2020-07-09,Kyrgyzstan,9358,122,0.0,
2020-07-10,Kyrgyzstan,9910,125,0.0,
2020-07-11,Kyrgyzstan,10410,129,0.0,
2020-07-12,Kyrgyzstan,11117,147,0.0,
2020-07-13,Kyrgyzstan,11444,149,0.0,
2020-07-14,Kyrgyzstan,11444,149,0.0,
2020-07-15,Kyrgyzstan,12282,165,0.0,
2020-07-16,Kyrgyzstan,12498,167,0.0,
2020-07-17,Kyrgyzstan,13101,173,0.0,
2020-07-18,Kyrgyzstan,24606,900,0.0,
2020-07-19,Kyrgyzstan,27143,1037,0.0,
2020-07-20,Kyrgyzstan,27143,1037,0.0,
2020-07-21,Kyrgyzstan,28251,1079,0.0,
2020-07-22,Kyrgyzstan,28980,1111,0.0,
2020-07-23,Kyrgyzstan,31247,1211,0.0,
2020-07-24,Kyrgyzstan,31247,1211,0.0,
2020-07-25,Kyrgyzstan,32124,1249,0.0,
2020-07-26,Kyrgyzstan,32813,1277,0.0,
2020-07-27,Kyrgyzstan,33296,1301,0.0,
2020-07-28,Kyrgyzstan,33844,1329,0.0,
2020-07-29,Kyrgyzstan,34592,1347,0.0,
2020-07-30,Kyrgyzstan,35223,1364,0.0,
2020-07-31,Kyrgyzstan,35805,1378,0.0,
2020-08-01,Kyrgyzstan,36299,1397,0.0,
2020-08-02,Kyrgyzstan,36719,1409,0.0,
2020-08-03,Kyrgyzstan,37129,1420,0.0,
2020-08-04,Kyrgyzstan,37541,1427,0.0,
2020-08-05,Kyrgyzstan,38110,1438,0.0,
2020-08-06,Kyrgyzstan,38659,1447,0.0,
2020-08-07,Kyrgyzstan,39162,1451,0.0,
2020-08-08,Kyrgyzstan,39571,1459,0.0,
2020-08-09,Kyrgyzstan,39919,1468,0.0,
2020-08-10,Kyrgyzstan,40085,1474,0.0,
2020-08-11,Kyrgyzstan,40455,1478,0.0,
2020-08-12,Kyrgyzstan,40759,1484,0.0,
2020-08-13,Kyrgyzstan,41069,1487,0.0,
2020-08-14,Kyrgyzstan,41373,1491,0.0,
2020-08-15,Kyrgyzstan,41645,1493,0.0,
2020-08-16,Kyrgyzstan,41856,1495,0.0,
2020-08-17,Kyrgyzstan,41991,1496,0.0,
2020-08-18,Kyrgyzstan,42146,1498,0.0,
2020-08-19,Kyrgyzstan,42325,1498,0.0,
2020-08-20,Kyrgyzstan,42507,1498,0.0,
2020-08-21,Kyrgyzstan,42703,1055,0.0,
2020-08-22,Kyrgyzstan,42889,1055,0.0,
2020-08-23,Kyrgyzstan,43023,1056,0.0,
2020-08-24,Kyrgyzstan,43126,1057,0.0,
2020-08-25,Kyrgyzstan,43245,1057,0.0,
2020-08-26,Kyrgyzstan,43358,1057,0.0,
2020-08-27,Kyrgyzstan,43459,1057,0.0,
2020-08-28,Kyrgyzstan,43587,1057,0.0,
2020-08-29,Kyrgyzstan,43712,1057,0.0,
2020-08-30,Kyrgyzstan,43820,1058,0.0,
2020-08-31,Kyrgyzstan,43898,1058,0.0,
2020-09-01,Kyrgyzstan,43958,1059,0.0,
2020-09-02,Kyrgyzstan,44036,1059,0.0,
2020-09-03,Kyrgyzstan,44135,1059,0.0,
2020-09-04,Kyrgyzstan,44199,1060,0.0,
2020-09-05,Kyrgyzstan,44293,1060,0.0,
2020-09-06,Kyrgyzstan,44403,1060,0.0,
2020-09-07,Kyrgyzstan,44458,1060,0.0,
2020-09-08,Kyrgyzstan,44487,1060,0.0,
2020-09-09,Kyrgyzstan,44613,1061,0.0,
2020-09-10,Kyrgyzstan,44684,1061,0.0,
2020-09-11,Kyrgyzstan,44761,1063,0.0,
2020-09-12,Kyrgyzstan,44828,1063,0.0,
2020-09-13,Kyrgyzstan,44881,1063,0.0,
2020-09-14,Kyrgyzstan,44928,1063,0.0,
2020-09-15,Kyrgyzstan,44999,1063,0.0,
2020-09-16,Kyrgyzstan,45072,1063,0.0,
2020-09-17,Kyrgyzstan,45153,1063,0.0,
2020-09-18,Kyrgyzstan,45244,1063,0.0,
2020-09-19,Kyrgyzstan,45335,1063,0.0,
2020-09-20,Kyrgyzstan,45335,1063,0.0,
2020-09-21,Kyrgyzstan,45471,1063,0.0,
2020-09-22,Kyrgyzstan,45542,1063,0.0,
2020-09-23,Kyrgyzstan,45630,1063,0.0,
2020-09-24,Kyrgyzstan,45757,1063,0.0,
2020-09-25,Kyrgyzstan,45932,1063,0.0,
2020-09-26,Kyrgyzstan,46090,1063,0.0,
2020-09-27,Kyrgyzstan,46251,1063,0.0,
2020-09-28,Kyrgyzstan,46355,1064,0.0,
2020-09-29,Kyrgyzstan,46522,1064,0.0,
2020-09-30,Kyrgyzstan,46669,1064,0.0,
2020-10-01,Kyrgyzstan,46841,1065,0.0,
2020-10-02,Kyrgyzstan,47056,1065,0.0,
